Programa,Materia,Bloque,Cupo
LIA,Fisicoquímica I,LIABLO2,50
LIA,Dibujo Técnico,LIABLO2,50
IAL,Introducción a la FGU,IALBLO3,50
IAL,Inglés I,IALBLO3,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO3,50
IAL,Química General,IALBLO3,50
IAL,Cálculo Diferencial,IALBLO3,50
IAL,Álgebra Lineal,IALBLO3,50
IAL,T. de Int. a Ing del A Quimica,IALBLO3,50
IAL,Inglés II,IALBLO3,50
IAL,Inglés III,IALBLO3,50
IAL,Inglés IV,IALBLO3,50
IAL,Cálculo Integral,IALBLO3,50
IAL,Química Orgánica,IALBLO3,50
IAL,Física I,IALBLO3,50
IAL,Sist. de Gestión de la Calidad,IALBLO3,50
IAL,Fisicoquímica I,IALBLO3,50
IAL,Microbiología General,IALBLO3,50
IAM,Introducción a la FGU,IAMBLO3,50
IAM,Inglés I,IAMBLO3,50
IAM,Química General,IAMBLO3,50
IAM,Cálculo Diferencial,IAMBLO3,50
IAM,Álgebra Lineal,IAMBLO3,50
IAM,Desarrollo Sostenible para Ing,IAMBLO3,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO3,50
IAM,Inglés II,IAMBLO3,50
IAM,Inglés III,IAMBLO3,50
IAM,Inglés IV,IAMBLO3,50
IAM,Toxicología Ambiental,IAMBLO3,50
IAM,Cálculo Integral,IAMBLO3,50
IAM,Química Orgánica,IAMBLO3,50
IAM,Física I,IAMBLO3,50
IAM,Fisicoquímica I,IAMBLO3,50
IAM,Microbiología General,IAMBLO3,50
IQU,Introducción a la FGU,IQUBLO3,50
IQU,Inglés I,IQUBLO3,50
IQU,Química General,IQUBLO3,50
IQU,Cálculo Diferencial,IQUBLO3,50
IQU,Álgebra Lineal,IQUBLO3,50
IQU,Desarrollo Sostenible para Ing,IQUBLO3,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO3,50
IQU,Inglés II,IQUBLO3,50
IQU,Inglés III,IQUBLO3,50
IQU,Inglés IV,IQUBLO3,50
IQU,Cálculo Integral,IQUBLO3,50
IQU,Física I,IQUBLO3,50
IQU,Sist. de Gestión de la Calidad,IQUBLO3,50
IQU,Fisicoquímica I,IQUBLO3,50
IQU,Química Orgánica I,IQUBLO3,50
LIA,Introducción a la FGU,LIABLO3,50
LIA,Inglés I,LIABLO3,50
LIA,Química General,LIABLO3,50
LIA,Cálculo Diferencial,LIABLO3,50
LIA,Álgebra Lineal,LIABLO3,50
LIA,Desarrollo Sostenible para Ing,LIABLO3,50
LIA,T. de Int. a Ing del A Quimica,LIABLO3,50
LIA,Inglés II,LIABLO3,50
LIA,Inglés III,LIABLO3,50
LIA,Inglés IV,LIABLO3,50
LIA,Cálculo Integral,LIABLO3,50
LIA,Química Orgánica,LIABLO3,50
LIA,Física I,LIABLO3,50
LIA,Fisicoquímica I,LIABLO3,50
LIA,Dibujo Técnico,LIABLO3,50
IAL,Introducción a la FGU,IALBLO4,50
IAL,Inglés I,IALBLO4,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO4,50
IAL,Química General,IALBLO4,50
IAL,Cálculo Diferencial,IALBLO4,50
IAL,Álgebra Lineal,IALBLO4,50
IAL,T. de Int. a Ing del A Quimica,IALBLO4,50
IAL,Inglés II,IALBLO4,50
IAL,Inglés III,IALBLO4,50
IAL,Inglés IV,IALBLO4,50
IAL,Cálculo Integral,IALBLO4,50
IAL,Química Orgánica,IALBLO4,50
IAL,Física I,IALBLO4,50
IAL,Sist. de Gestión de la Calidad,IALBLO4,50
IAL,Fisicoquímica I,IALBLO4,50
IAL,Microbiología General,IALBLO4,50
IAM,Introducción a la FGU,IAMBLO4,50
IAM,Inglés I,IAMBLO4,50
IAM,Química General,IAMBLO4,50
IAM,Cálculo Diferencial,IAMBLO4,50
IAM,Álgebra Lineal,IAMBLO4,50
IAM,Desarrollo Sostenible para Ing,IAMBLO4,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO4,50
IAM,Inglés II,IAMBLO4,50
IAM,Inglés III,IAMBLO4,50
IAM,Inglés IV,IAMBLO4,50
IAM,Toxicología Ambiental,IAMBLO4,50
IAM,Cálculo Integral,IAMBLO4,50
IAM,Química Orgánica,IAMBLO4,50
IAM,Física I,IAMBLO4,50
IAM,Fisicoquímica I,IAMBLO4,50
IAM,Microbiología General,IAMBLO4,50
IQU,Introducción a la FGU,IQUBLO4,50
IQU,Inglés I,IQUBLO4,50
IQU,Química General,IQUBLO4,50
IQU,Cálculo Diferencial,IQUBLO4,50
IQU,Álgebra Lineal,IQUBLO4,50
IQU,Desarrollo Sostenible para Ing,IQUBLO4,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO4,50
IQU,Inglés II,IQUBLO4,50
IQU,Inglés III,IQUBLO4,50
IQU,Inglés IV,IQUBLO4,50
IQU,Cálculo Integral,IQUBLO4,50
IQU,Física I,IQUBLO4,50
IQU,Sist. de Gestión de la Calidad,IQUBLO4,50
IQU,Fisicoquímica I,IQUBLO4,50
IQU,Química Orgánica I,IQUBLO4,50
LIA,Introducción a la FGU,LIABLO4,50
LIA,Inglés I,LIABLO4,50
LIA,Química General,LIABLO4,50
LIA,Cálculo Diferencial,LIABLO4,50
LIA,Álgebra Lineal,LIABLO4,50
LIA,Desarrollo Sostenible para Ing,LIABLO4,50
LIA,T. de Int. a Ing del A Quimica,LIABLO4,50
LIA,Inglés II,LIABLO4,50
LIA,Inglés III,LIABLO4,50
LIA,Inglés IV,LIABLO4,50
LIA,Cálculo Integral,LIABLO4,50
LIA,Química Orgánica,LIABLO4,50
LIA,Física I,LIABLO4,50
LIA,Fisicoquímica I,LIABLO4,50
LIA,Dibujo Técnico,LIABLO4,50
IAL,Introducción a la FGU,IALBLO5,50
IAL,Inglés I,IALBLO5,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO5,50
IAL,Química General,IALBLO5,50
IAL,Cálculo Diferencial,IALBLO5,50
IAL,Álgebra Lineal,IALBLO5,50
IAL,T. de Int. a Ing del A Quimica,IALBLO5,50
IAL,Inglés II,IALBLO5,50
IAL,Inglés III,IALBLO5,50
IAL,Inglés IV,IALBLO5,50
IAL,Cálculo Integral,IALBLO5,50
IAL,Química Orgánica,IALBLO5,50
IAL,Física I,IALBLO5,50
IAL,Sist. de Gestión de la Calidad,IALBLO5,50
IAL,Fisicoquímica I,IALBLO5,50
IAL,Microbiología General,IALBLO5,50
IAM,Introducción a la FGU,IAMBLO5,50
IAM,Inglés I,IAMBLO5,50
IAM,Química General,IAMBLO5,50
IAM,Cálculo Diferencial,IAMBLO5,50
IAM,Álgebra Lineal,IAMBLO5,50
IAM,Desarrollo Sostenible para Ing,IAMBLO5,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO5,50
IAM,Inglés II,IAMBLO5,50
IAM,Inglés III,IAMBLO5,50
IAM,Inglés IV,IAMBLO5,50
IAM,Toxicología Ambiental,IAMBLO5,50
IAM,Cálculo Integral,IAMBLO5,50
IAM,Química Orgánica,IAMBLO5,50
IAM,Física I,IAMBLO5,50
IAM,Fisicoquímica I,IAMBLO5,50
IAM,Microbiología General,IAMBLO5,50
IQU,Introducción a la FGU,IQUBLO5,50
IQU,Inglés I,IQUBLO5,50
IQU,Química General,IQUBLO5,50
IQU,Cálculo Diferencial,IQUBLO5,50
IQU,Álgebra Lineal,IQUBLO5,50
IQU,Desarrollo Sostenible para Ing,IQUBLO5,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO5,50
IQU,Inglés II,IQUBLO5,50
IQU,Inglés III,IQUBLO5,50
IQU,Inglés IV,IQUBLO5,50
IQU,Cálculo Integral,IQUBLO5,50
IQU,Física I,IQUBLO5,50
IQU,Sist. de Gestión de la Calidad,IQUBLO5,50
IQU,Fisicoquímica I,IQUBLO5,50
IQU,Química Orgánica I,IQUBLO5,50
LIA,Introducción a la FGU,LIABLO5,50
LIA,Inglés I,LIABLO5,50
LIA,Química General,LIABLO5,50
LIA,Cálculo Diferencial,LIABLO5,50
LIA,Álgebra Lineal,LIABLO5,50
LIA,Desarrollo Sostenible para Ing,LIABLO5,50
LIA,T. de Int. a Ing del A Quimica,LIABLO5,50
LIA,Inglés II,LIABLO5,50
LIA,Inglés III,LIABLO5,50
LIA,Inglés IV,LIABLO5,50
LIA,Cálculo Integral,LIABLO5,50
LIA,Química Orgánica,LIABLO5,50
LIA,Física I,LIABLO5,50
LIA,Fisicoquímica I,LIABLO5,50
LIA,Dibujo Técnico,LIABLO5,50
IAL,Introducción a la FGU,IALBLO6,50
IAL,Inglés I,IALBLO6,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO6,50
IAL,Química General,IALBLO6,50
IAL,Cálculo Diferencial,IALBLO6,50
IAL,Álgebra Lineal,IALBLO6,50
IAL,T. de Int. a Ing del A Quimica,IALBLO6,50
IAL,Inglés II,IALBLO6,50
IAL,Inglés III,IALBLO6,50
IAL,Inglés IV,IALBLO6,50
IAL,Cálculo Integral,IALBLO6,50
IAL,Química Orgánica,IALBLO6,50
IAL,Física I,IALBLO6,50
IAL,Sist. de Gestión de la Calidad,IALBLO6,50
IAL,Fisicoquímica I,IALBLO6,50
IAL,Microbiología General,IALBLO6,50
IAM,Introducción a la FGU,IAMBLO6,50
IAM,Inglés I,IAMBLO6,50
IAM,Química General,IAMBLO6,50
IAM,Cálculo Diferencial,IAMBLO6,50
IAM,Álgebra Lineal,IAMBLO6,50
IAM,Desarrollo Sostenible para Ing,IAMBLO6,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO6,50
IAM,Inglés II,IAMBLO6,50
IAM,Inglés III,IAMBLO6,50
IAM,Inglés IV,IAMBLO6,50
IAM,Toxicología Ambiental,IAMBLO6,50
IAM,Cálculo Integral,IAMBLO6,50
IAM,Química Orgánica,IAMBLO6,50
IAM,Física I,IAMBLO6,50
IAM,Fisicoquímica I,IAMBLO6,50
IAM,Microbiología General,IAMBLO6,50
IQU,Introducción a la FGU,IQUBLO6,50
IQU,Inglés I,IQUBLO6,50
IQU,Química General,IQUBLO6,50
IQU,Cálculo Diferencial,IQUBLO6,50
IQU,Álgebra Lineal,IQUBLO6,50
IQU,Desarrollo Sostenible para Ing,IQUBLO6,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO6,50
IQU,Inglés II,IQUBLO6,50
IQU,Inglés III,IQUBLO6,50
IQU,Inglés IV,IQUBLO6,50
IQU,Cálculo Integral,IQUBLO6,50
IQU,Física I,IQUBLO6,50
IQU,Sist. de Gestión de la Calidad,IQUBLO6,50
IQU,Fisicoquímica I,IQUBLO6,50
IQU,Química Orgánica I,IQUBLO6,50
LIA,Introducción a la FGU,LIABLO6,50
LIA,Inglés I,LIABLO6,50
LIA,Química General,LIABLO6,50
LIA,Cálculo Diferencial,LIABLO6,50
LIA,Álgebra Lineal,LIABLO6,50
LIA,Desarrollo Sostenible para Ing,LIABLO6,50
LIA,T. de Int. a Ing del A Quimica,LIABLO6,50
LIA,Inglés II,LIABLO6,50
LIA,Inglés III,LIABLO6,50
LIA,Inglés IV,LIABLO6,50
LIA,Cálculo Integral,LIABLO6,50
LIA,Química Orgánica,LIABLO6,50
LIA,Física I,LIABLO6,50
LIA,Fisicoquímica I,LIABLO6,50
LIA,Dibujo Técnico,LIABLO6,50
IAL,Introducción a la FGU,IALBLO7,50
IAL,Inglés I,IALBLO7,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO7,50
IAL,Química General,IALBLO7,50
IAL,Cálculo Diferencial,IALBLO7,50
IAL,Álgebra Lineal,IALBLO7,50
IAL,T. de Int. a Ing del A Quimica,IALBLO7,50
IAL,Inglés II,IALBLO7,50
IAL,Inglés III,IALBLO7,50
IAL,Inglés IV,IALBLO7,50
IAL,Cálculo Integral,IALBLO7,50
IAL,Química Orgánica,IALBLO7,50
IAL,Física I,IALBLO7,50
IAL,Sist. de Gestión de la Calidad,IALBLO7,50
IAL,Fisicoquímica I,IALBLO7,50
IAL,Microbiología General,IALBLO7,50
IAM,Introducción a la FGU,IAMBLO7,50
IAM,Inglés I,IAMBLO7,50
IAM,Química General,IAMBLO7,50
IAM,Cálculo Diferencial,IAMBLO7,50
IAM,Álgebra Lineal,IAMBLO7,50
IAM,Desarrollo Sostenible para Ing,IAMBLO7,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO7,50
IAM,Inglés II,IAMBLO7,50
IAM,Inglés III,IAMBLO7,50
IAM,Inglés IV,IAMBLO7,50
IAM,Toxicología Ambiental,IAMBLO7,50
IAM,Cálculo Integral,IAMBLO7,50
IAM,Química Orgánica,IAMBLO7,50
IAM,Física I,IAMBLO7,50
IAM,Fisicoquímica I,IAMBLO7,50
IAM,Microbiología General,IAMBLO7,50
IQU,Introducción a la FGU,IQUBLO7,50
IQU,Inglés I,IQUBLO7,50
IQU,Química General,IQUBLO7,50
IQU,Cálculo Diferencial,IQUBLO7,50
IQU,Álgebra Lineal,IQUBLO7,50
IQU,Desarrollo Sostenible para Ing,IQUBLO7,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO7,50
IQU,Inglés II,IQUBLO7,50
IQU,Inglés III,IQUBLO7,50
IQU,Inglés IV,IQUBLO7,50
IQU,Cálculo Integral,IQUBLO7,50
IQU,Física I,IQUBLO7,50
IQU,Sist. de Gestión de la Calidad,IQUBLO7,50
IQU,Fisicoquímica I,IQUBLO7,50
IQU,Química Orgánica I,IQUBLO7,50
LIA,Introducción a la FGU,LIABLO7,50
LIA,Inglés I,LIABLO7,50
LIA,Química General,LIABLO7,50
LIA,Cálculo Diferencial,LIABLO7,50
LIA,Álgebra Lineal,LIABLO7,50
LIA,Desarrollo Sostenible para Ing,LIABLO7,50
LIA,T. de Int. a Ing del A Quimica,LIABLO7,50
LIA,Inglés II,LIABLO7,50
LIA,Inglés III,LIABLO7,50
LIA,Inglés IV,LIABLO7,50
LIA,Cálculo Integral,LIABLO7,50
LIA,Química Orgánica,LIABLO7,50
LIA,Física I,LIABLO7,50
LIA,Fisicoquímica I,LIABLO7,50
LIA,Dibujo Técnico,LIABLO7,50
IAL,Introducción a la FGU,IALBLO8,50
IAL,Inglés I,IALBLO8,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO8,50
IAL,Química General,IALBLO8,50
IAL,Cálculo Diferencial,IALBLO8,50
IAL,Álgebra Lineal,IALBLO8,50
IAL,T. de Int. a Ing del A Quimica,IALBLO8,50
IAL,Inglés II,IALBLO8,50
IAL,Inglés III,IALBLO8,50
IAL,Inglés IV,IALBLO8,50
IAL,Cálculo Integral,IALBLO8,50
IAL,Química Orgánica,IALBLO8,50
IAL,Física I,IALBLO8,50
IAL,Sist. de Gestión de la Calidad,IALBLO8,50
IAL,Fisicoquímica I,IALBLO8,50
IAL,Microbiología General,IALBLO8,50
IAM,Introducción a la FGU,IAMBLO8,50
IAM,Inglés I,IAMBLO8,50
IAM,Química General,IAMBLO8,50
IAM,Cálculo Diferencial,IAMBLO8,50
IAM,Álgebra Lineal,IAMBLO8,50
IAM,Desarrollo Sostenible para Ing,IAMBLO8,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO8,50
IAM,Inglés II,IAMBLO8,50
IAM,Inglés III,IAMBLO8,50
IAM,Inglés IV,IAMBLO8,50
IAM,Toxicología Ambiental,IAMBLO8,50
IAM,Cálculo Integral,IAMBLO8,50
IAM,Química Orgánica,IAMBLO8,50
IAM,Física I,IAMBLO8,50
IAM,Fisicoquímica I,IAMBLO8,50
IAM,Microbiología General,IAMBLO8,50
IQU,Introducción a la FGU,IQUBLO8,50
IQU,Inglés I,IQUBLO8,50
IQU,Química General,IQUBLO8,50
IQU,Cálculo Diferencial,IQUBLO8,50
IQU,Álgebra Lineal,IQUBLO8,50
IQU,Desarrollo Sostenible para Ing,IQUBLO8,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO8,50
IQU,Inglés II,IQUBLO8,50
IQU,Inglés III,IQUBLO8,50
IQU,Inglés IV,IQUBLO8,50
IQU,Cálculo Integral,IQUBLO8,50
IQU,Física I,IQUBLO8,50
IQU,Sist. de Gestión de la Calidad,IQUBLO8,50
IQU,Fisicoquímica I,IQUBLO8,50
IQU,Química Orgánica I,IQUBLO8,50
LIA,Introducción a la FGU,LIABLO8,50
LIA,Inglés I,LIABLO8,50
LIA,Química General,LIABLO8,50
LIA,Cálculo Diferencial,LIABLO8,50
LIA,Álgebra Lineal,LIABLO8,50
LIA,Desarrollo Sostenible para Ing,LIABLO8,50
LIA,T. de Int. a Ing del A Quimica,LIABLO8,50
LIA,Inglés II,LIABLO8,50
LIA,Inglés III,LIABLO8,50
LIA,Inglés IV,LIABLO8,50
LIA,Cálculo Integral,LIABLO8,50
LIA,Química Orgánica,LIABLO8,50
LIA,Física I,LIABLO8,50
LIA,Fisicoquímica I,LIABLO8,50
LIA,Dibujo Técnico,LIABLO8,50
IAL,Introducción a la FGU,IALBLO9,50
IAL,Inglés I,IALBLO9,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO9,50
IAL,Química General,IALBLO9,50
IAL,Cálculo Diferencial,IALBLO9,50
IAL,Álgebra Lineal,IALBLO9,50
IAL,T. de Int. a Ing del A Quimica,IALBLO9,50
IAL,Inglés II,IALBLO9,50
IAL,Inglés III,IALBLO9,50
IAL,Inglés IV,IALBLO9,50
IAL,Cálculo Integral,IALBLO9,50
IAL,Química Orgánica,IALBLO9,50
IAL,Física I,IALBLO9,50
IAL,Sist. de Gestión de la Calidad,IALBLO9,50
IAL,Fisicoquímica I,IALBLO9,50
IAL,Microbiología General,IALBLO9,50
IAM,Introducción a la FGU,IAMBLO9,50
IAM,Inglés I,IAMBLO9,50
IAM,Química General,IAMBLO9,50
IAM,Cálculo Diferencial,IAMBLO9,50
IAM,Álgebra Lineal,IAMBLO9,50
IAM,Desarrollo Sostenible para Ing,IAMBLO9,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO9,50
IAM,Inglés II,IAMBLO9,50
IAM,Inglés III,IAMBLO9,50
IAM,Inglés IV,IAMBLO9,50
IAM,Toxicología Ambiental,IAMBLO9,50
IAM,Cálculo Integral,IAMBLO9,50
IAM,Química Orgánica,IAMBLO9,50
IAM,Física I,IAMBLO9,50
IAM,Fisicoquímica I,IAMBLO9,50
IAM,Microbiología General,IAMBLO9,50
IQU,Introducción a la FGU,IQUBLO9,50
IQU,Inglés I,IQUBLO9,50
IQU,Química General,IQUBLO9,50
IQU,Cálculo Diferencial,IQUBLO9,50
IQU,Álgebra Lineal,IQUBLO9,50
IQU,Desarrollo Sostenible para Ing,IQUBLO9,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO9,50
IQU,Inglés II,IQUBLO9,50
IQU,Inglés III,IQUBLO9,50
IQU,Inglés IV,IQUBLO9,50
IQU,Cálculo Integral,IQUBLO9,50
IQU,Física I,IQUBLO9,50
IQU,Sist. de Gestión de la Calidad,IQUBLO9,50
IQU,Fisicoquímica I,IQUBLO9,50
IQU,Química Orgánica I,IQUBLO9,50
LIA,Introducción a la FGU,LIABLO9,50
LIA,Inglés I,LIABLO9,50
LIA,Química General,LIABLO9,50
LIA,Cálculo Diferencial,LIABLO9,50
LIA,Álgebra Lineal,LIABLO9,50
LIA,Desarrollo Sostenible para Ing,LIABLO9,50
LIA,T. de Int. a Ing del A Quimica,LIABLO9,50
LIA,Inglés II,LIABLO9,50
LIA,Inglés III,LIABLO9,50
LIA,Inglés IV,LIABLO9,50
LIA,Cálculo Integral,LIABLO9,50
LIA,Química Orgánica,LIABLO9,50
LIA,Física I,LIABLO9,50
LIA,Fisicoquímica I,LIABLO9,50
LIA,Dibujo Técnico,LIABLO9,50
IAL,Introducción a la FGU,IALBLO10,50
IAL,Inglés I,IALBLO10,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO10,50
IAL,Química General,IALBLO10,50
IAL,Cálculo Diferencial,IALBLO10,50
IAL,Álgebra Lineal,IALBLO10,50
IAL,T. de Int. a Ing del A Quimica,IALBLO10,50
IAL,Inglés II,IALBLO10,50
IAL,Inglés III,IALBLO10,50
IAL,Inglés IV,IALBLO10,50
IAL,Cálculo Integral,IALBLO10,50
IAL,Química Orgánica,IALBLO10,50
IAL,Física I,IALBLO10,50
IAL,Sist. de Gestión de la Calidad,IALBLO10,50
IAL,Fisicoquímica I,IALBLO10,50
IAL,Microbiología General,IALBLO10,50
IAM,Introducción a la FGU,IAMBLO10,50
IAM,Inglés I,IAMBLO10,50
IAM,Química General,IAMBLO10,50
IAM,Cálculo Diferencial,IAMBLO10,50
IAM,Álgebra Lineal,IAMBLO10,50
IAM,Desarrollo Sostenible para Ing,IAMBLO10,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO10,50
IAM,Inglés II,IAMBLO10,50
IAM,Inglés III,IAMBLO10,50
IAM,Inglés IV,IAMBLO10,50
IAM,Toxicología Ambiental,IAMBLO10,50
IAM,Cálculo Integral,IAMBLO10,50
IAM,Química Orgánica,IAMBLO10,50
IAM,Física I,IAMBLO10,50
IAM,Fisicoquímica I,IAMBLO10,50
IAM,Microbiología General,IAMBLO10,50
IQU,Introducción a la FGU,IQUBLO10,50
IQU,Inglés I,IQUBLO10,50
IQU,Química General,IQUBLO10,50
IQU,Cálculo Diferencial,IQUBLO10,50
IQU,Álgebra Lineal,IQUBLO10,50
IQU,Desarrollo Sostenible para Ing,IQUBLO10,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO10,50
IQU,Inglés II,IQUBLO10,50
IQU,Inglés III,IQUBLO10,50
IQU,Inglés IV,IQUBLO10,50
IQU,Cálculo Integral,IQUBLO10,50
IQU,Física I,IQUBLO10,50
IQU,Sist. de Gestión de la Calidad,IQUBLO10,50
IQU,Fisicoquímica I,IQUBLO10,50
IQU,Química Orgánica I,IQUBLO10,50
LIA,Introducción a la FGU,LIABLO10,50
LIA,Inglés I,LIABLO10,50
LIA,Química General,LIABLO10,50
LIA,Cálculo Diferencial,LIABLO10,50
LIA,Álgebra Lineal,LIABLO10,50
LIA,Desarrollo Sostenible para Ing,LIABLO10,50
LIA,T. de Int. a Ing del A Quimica,LIABLO10,50
LIA,Inglés II,LIABLO10,50
LIA,Inglés III,LIABLO10,50
LIA,Inglés IV,LIABLO10,50
LIA,Cálculo Integral,LIABLO10,50
LIA,Química Orgánica,LIABLO10,50
LIA,Física I,LIABLO10,50
LIA,Fisicoquímica I,LIABLO10,50
LIA,Dibujo Técnico,LIABLO10,50
ICV,Introducción a la FGU,ICVBLO7,50
ICV,Inglés I,ICVBLO7,50
ICV,Física Conceptual con Laborato,ICVBLO7,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO7,50
ICV,Precálculo,ICVBLO7,50
ICV,Álgebra Lineal,ICVBLO7,50
ICV,Informática y Programación,ICVBLO7,50
ICV,Probabilidad y Estadística,ICVBLO7,50
ICV,Inglés II,ICVBLO7,50
ICV,Estática,ICVBLO7,50
ICV,Cinemática y Dinámica,ICVBLO7,50
ICV,Topografía y Prácticas con Lab,ICVBLO7,50
ICV,Cálculo Diferencial e Integral,ICVBLO7,50
ICV,Métodos Numéricos,ICVBLO7,50
IGF,Introducción a la FGU,IGFBLO7,50
IGF,Inglés I,IGFBLO7,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO7,50
IGF,Geología Física,IGFBLO7,50
IGF,Introducción a la Geofísica,IGFBLO7,50
IGF,Topografía Gral. con Prácticas,IGFBLO7,50
IGF,Física General con Laboratorio,IGFBLO7,50
IGF,Química General con Laboratori,IGFBLO7,50
IGF,Inglés II,IGFBLO7,50
IGF,Mecánica con Aplicaciones,IGFBLO7,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO7,50
IGF,Mineralogía,IGFBLO7,50
IGF,Álgebra Lineal,IGFBLO7,50
IGF,Cálculo Diferencial e Integral,IGFBLO7,50
IID,Introducción a la FGU,IIDBLO7,50
IID,Inglés I,IIDBLO7,50
IID,Legislación,IIDBLO7,50
IID,Precálculo,IIDBLO7,50
IID,Informática y Programación,IIDBLO7,50
IID,Física General con Laboratorio,IIDBLO7,50
IID,Química General con Laboratori,IIDBLO7,50
IID,Dibujo Industrial (CAD),IIDBLO7,50
IID,Inglés II,IIDBLO7,50
IID,Mecánica,IIDBLO7,50
IID,Álgebra Lineal,IIDBLO7,50
IID,Cálculo Diferencial e Integral,IIDBLO7,50
IID,Métodos Numéricos,IIDBLO7,50
IID,Metrología,IIDBLO7,50
IME,Introducción a la FGU,IMEBLO7,50
IME,Inglés I,IMEBLO7,50
IME,Fun.de Mecánica y Electricidad,IMEBLO7,50
IME,Precálculo,IMEBLO7,50
IME,Álgebra Lineal,IMEBLO7,50
IME,Informática y Programación,IMEBLO7,50
IME,Dibujo Industrial (CAD),IMEBLO7,50
IME,Inglés II,IMEBLO7,50
IME,Estática,IMEBLO7,50
IME,Análisis de Circuitos (C.Cont),IMEBLO7,50
IME,Ciencia de los Materiales,IMEBLO7,50
IME,Probabilidad y Estadística,IMEBLO7,50
IME,Metodolog. de la Investigación,IMEBLO7,50
IME,Cálculo Diferencial e Integral,IMEBLO7,50
ITG,Introducción a la FGU,ITGBLO7,50
ITG,Inglés I,ITGBLO7,50
ITG,Precálculo,ITGBLO7,50
ITG,Álgebra Lineal,ITGBLO7,50
ITG,Probabilidad y Estadística,ITGBLO7,50
ITG,Física General con Laboratorio,ITGBLO7,50
ITG,Geometría Descriptiva,ITGBLO7,50
ITG,Introducción a la Topografía,ITGBLO7,50
ITG,Dibujo y Diseño Técnico,ITGBLO7,50
ITG,Inglés II,ITGBLO7,50
ITG,Cálculo Diferencial e Integral,ITGBLO7,50
ITG,Mecánica,ITGBLO7,50
ITG,Dibujo Topográfico CAD,ITGBLO7,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO7,50
ITG,Administración y Costos,ITGBLO7,50
ITX,Introducción a la FGU,ITXBLO7,50
ITX,Inglés I,ITXBLO7,50
ITX,Precálculo,ITXBLO7,50
ITX,Álgebra Lineal,ITXBLO7,50
ITX,Química General con Laboratori,ITXBLO7,50
ITX,Física Textil,ITXBLO7,50
ITX,Fibrología y su Desarrollo,ITXBLO7,50
ITX,Introd. a la Ingeniería Textil,ITXBLO7,50
ITX,Inglés II,ITXBLO7,50
ITX,Informática y Programación,ITXBLO7,50
ITX,Dibujo Industrial (CAD),ITXBLO7,50
ITX,Cálculo Diferencial e Integral,ITXBLO7,50
ITX,Química Textil y Colorantes,ITXBLO7,50
ITX,Hilatura I y Prácticas,ITXBLO7,50
ITX,Mecánica de Sólidos,ITXBLO7,50
ICV,Introducción a la FGU,ICVBLO8,50
ICV,Inglés I,ICVBLO8,50
ICV,Física Conceptual con Laborato,ICVBLO8,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO8,50
ICV,Precálculo,ICVBLO8,50
ICV,Álgebra Lineal,ICVBLO8,50
ICV,Informática y Programación,ICVBLO8,50
ICV,Probabilidad y Estadística,ICVBLO8,50
ICV,Inglés II,ICVBLO8,50
ICV,Estática,ICVBLO8,50
ICV,Cinemática y Dinámica,ICVBLO8,50
ICV,Topografía y Prácticas con Lab,ICVBLO8,50
ICV,Cálculo Diferencial e Integral,ICVBLO8,50
ICV,Métodos Numéricos,ICVBLO8,50
IGF,Introducción a la FGU,IGFBLO8,50
IGF,Inglés I,IGFBLO8,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO8,50
IGF,Geología Física,IGFBLO8,50
IGF,Introducción a la Geofísica,IGFBLO8,50
IGF,Topografía Gral. con Prácticas,IGFBLO8,50
IGF,Física General con Laboratorio,IGFBLO8,50
IGF,Química General con Laboratori,IGFBLO8,50
IGF,Inglés II,IGFBLO8,50
IGF,Mecánica con Aplicaciones,IGFBLO8,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO8,50
